OrderNumber,ProductName,size,Color,Category,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount
SO43864,Mountain-100,42,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,2024.994,8099.976,0,647.9981
SO43864,HL Mountain Frame,38,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,722.5949,722.5949,0,57.8076
SO43864,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,2039.994,4079.988,0,326.399
SO43864,Mountain-100,44,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,2039.994,8159.976,0,652.7981
SO43864,HL Mountain Frame,48,Black,Components,1349.6,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,809.76,809.76,0,64.7808
SO43865,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,874.794,874.794,0,69.9835
SO43865,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,419.4589,838.9178,0,67.1134
SO43865,Road-150,56,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,2146.962,2146.962,0,171.757
SO43865,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,419.4589,1677.8356,0,134.2268
SO43865,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,183.9382,183.9382,0,14.7151
SO43865,LL Road Frame,60,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,183.9382,735.7528,0,58.8602
SO43865,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,419.4589,419.4589,0,33.5567
SO43865,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,419.4589,838.9178,0,67.1134
SO43865,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,28.8404,144.202,0,11.5362
SO43865,LL Road Frame,52,Black,Components,297.6346,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,178.5808,178.5808,0,14.2865
SO43865,AWC Logo Cap,Na,Multi,Clothing,8.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,5.1865,15.5595,0,1.2448
SO43865,Road-650,58,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701
SO43865,Road-650,62,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701
SO43865,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,874.794,2624.382,0,209.9506
SO43866,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,2039.994,2039.994,0,163.1995
SO43866,Mountain-100,44,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,2024.994,2024.994,0,161.9995
SO43866,Mountain Bike Socks,M,White,Clothing,9.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,5.7,11.4,0,0.912
SO43867,Sport-100 Helmet,Na,Black,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,20.1865,20.1865,0,1.6149
SO43867,Mountain-100,48,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,2039.994,2039.994,0,163.1995
SO43867,Mountain-100,42,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2024.994,4049.988,0,323.999
SO43867,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,28.8404,57.6808,0,4.6145
SO43867,Mountain-100,44,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2039.994,4079.988,0,326.399
SO43867,Mountain Bike Socks,M,White,Clothing,9.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,5.7,11.4,0,0.912
SO43867,Long-Sleeve Logo Jersey,M,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,3,28.8404,86.5212,0,6.9217
SO43867,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,4,2039.994,8159.976,0,652.7981
SO43867,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,20.1865,40.373,0,3.2298
SO43867,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,20.1865,20.1865,0,1.6149
SO43867,Mountain-100,48,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2024.994,4049.988,0,323.999
SO43867,AWC Logo Cap,Na,Multi,Clothing,8.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,4,5.1865,20.746,0,1.6597
SO43867,HL Mountain Frame,42,Black,Components,1191.1739,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,714.7043,1429.4086,0,114.3527
SO43867,HL Mountain Frame,38,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,722.5949,722.5949,0,57.8076
SO43867,HL Mountain Frame,46,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,3,722.5949,2167.7847,0,173.4228
SO43867,HL Mountain Frame,48,Silver,Components,1364.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,818.7,1637.4,0,130.992
SO43867,Mountain-100,44,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2024.994,4049.988,0,323.999
SO43867,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,28.8404,28.8404,0,2.3072
SO43868,Road-150,62,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,1,2146.962,2146.962,0,171.757
SO43869,HL Mountain Frame,38,Black,Components,1191.1739,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,714.7043,714.7043,0,57.1763
SO43869,Mountain-100,38,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,5,2024.994,10124.97,0,809.9976
SO43869,Mountain-100,44,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2024.994,4049.988,0,323.999
SO43869,HL Mountain Frame,48,Black,Components,1349.6,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,809.76,1619.52,0,129.5616
SO43869,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,5,2039.994,10199.97,0,815.9976
SO43869,Mountain-100,42,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,4,2039.994,8159.976,0,652.7981
SO43869,HL Mountain Frame,42,Black,Components,1191.1739,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,714.7043,714.7043,0,57.1763
SO43869,Mountain-100,48,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,2039.994,2039.994,0,163.1995
SO43869,Mountain-100,48,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,5,2024.994,10124.97,0,809.9976
SO43869,HL Mountain Frame,46,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,722.5949,1445.1898,0,115.6152
SO43870,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,3,419.4589,1258.3767,0,100.6701
SO43870,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,419.4589,838.9178,0,67.1134
SO43870,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,3,28.8404,86.5212,0,6.9217
SO43870,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,3,419.4589,1258.3767,0,100.6701
SO43870,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,1,874.794,874.794,0,69.9835
SO43871,AWC Logo Cap,Na,Multi,Clothing,8.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,5.1865,5.1865,0,0.4149
SO43871,Road-650,62,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,419.4589,419.4589,0,33.5567
SO43871,LL Road Frame,60,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,2,183.9382,367.8764,0,29.4301
SO43871,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,2,20.1865,40.373,0,3.2298
SO43871,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,874.794,874.794,0,69.9835
SO43871,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,183.9382,183.9382,0,14.7151
SO43871,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,419.4589,419.4589,0,33.5567
SO43871,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,2,28.8404,57.6808,0,4.6145
SO43871,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,3,874.794,2624.382,0,209.9506
SO43871,Road-150,56,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,2146.962,2146.962,0,171.757
SO43871,Sport-100 Helmet,Na,Black,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,4,20.1865,80.746,0,6.4597
SO43871,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,2,419.4589,838.9178,0,67.1134
SO43871,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,3,419.4589,1258.3767,0,100.6701
SO43871,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,4,20.1865,80.746,0,6.4597
SO43872,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,419.4589,419.4589,0,33.5567
SO43872,Sport-100 Helmet,Na,Black,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,20.1865,20.1865,0,1.6149
SO43872,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,874.794,2624.382,0,209.9506
SO43872,Road-450,44,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,874.794,1749.588,0,139.967
SO43872,Road-650,58,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,419.4589,419.4589,0,33.5567
SO43872,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,20.1865,40.373,0,3.2298
SO43872,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,20.1865,80.746,0,6.4597
SO43872,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,183.9382,367.8764,0,29.4301
SO43872,ML Road Frame,48,Red,Components,594.83,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,356.898,356.898,0,28.5518
SO43872,LL Road Frame,52,Black,Components,297.6346,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,178.5808,178.5808,0,14.2865
SO43872,Road-150,56,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,2146.962,2146.962,0,171.757
SO43872,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,874.794,1749.588,0,139.967
SO43872,Road-450,60,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,874.794,874.794,0,69.9835
SO43872,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,28.8404,115.3616,0,9.2289
SO43872,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,419.4589,419.4589,0,33.5567
SO43872,AWC Logo Cap,Na,Multi,Clothing,8.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,5.1865,20.746,0,1.6597
SO43873,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,6,419.4589,2516.7534,0,201.3403
SO43873,Road-650,52,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,419.4589,838.9178,0,67.1134
SO43873,Road-150,62,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,2146.962,4293.924,0,343.5139
SO43873,LL Road Frame,48,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,183.9382,919.691,0,73.5753
SO43873,LL Road Frame,60,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,183.9382,919.691,0,73.5753
SO43873,Road-450,60,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,874.794,874.794,0,69.9835
SO43873,LL Road Frame,52,Black,Components,297.6346,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,178.5808,178.5808,0,14.2865
SO43873,Road-650,60,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,419.4589,1258.3767,0,100.6701
SO43873,LL Road Frame,58,Black,Components,297.6346,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,178.5808,535.7424,0,42.8594
SO43873,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,874.794,4373.97,0,349.9176
SO43873,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,419.4589,2097.2945,0,167.7836
SO43873,ML Road Frame,52,Red,Components,594.83,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,356.898,1070.694,0,85.6555
SO43873,Road-650,44,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,419.4589,838.9178,0,67.1134
SO43873,Road-450,44,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,874.794,874.794,0,69.9835
SO43873,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,20.1865,100.9325,0,8.0746
SO43873,Road-650,58,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,419.4589,419.4589,0,33.5567
SO43873,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,20.1865,40.373,0,3.2298
SO43873,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,6,874.794,5248.764,0,419.9011
SO43873,LL Road Frame,62,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,3,183.9382,551.8146,0,44.1452
SO43873,Road-650,62,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,6,419.4589,2516.7534,0,201.3403
SO43873,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,419.4589,2097.2945,0,167.7836
SO43873,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,28.8404,28.8404,0,2.3072
SO43873,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,5,28.8404,144.202,0,11.5362
SO43873,Long-Sleeve Logo Jersey,M,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,1,28.8404,28.8404,0,2.3072
SO43873,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,4,419.4589,1677.8356,0,134.2268
SO43873,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,183.9382,367.8764,0,29.4301
SO43873,Road-150,56,Red,Bikes,3578.27,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,2,2146.962,4293.924,0,343.5139
SO43873,ML Road Frame,48,Red,Components,594.83,2011-01-29,2011-10-02,2011-05-02,No Discount,Southwest,6,356.898,2141.388,0,171.311
SO43874,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Central,1,419.4589,419.4589,0,33.5567
SO43875,Mountain-100,48,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,6,2024.994,12149.964,0,971.9971
SO43875,HL Mountain Frame,38,Black,Components,1191.1739,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,714.7043,1429.4086,0,114.3527
SO43875,HL Mountain Frame,48,Silver,Components,1364.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,1,818.7,818.7,0,65.496
SO43875,Mountain Bike Socks,M,White,Clothing,9.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,5.7,11.4,0,0.912
SO43875,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,28.8404,57.6808,0,4.6145
SO43875,Mountain-100,48,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,7,2039.994,14279.958,0,1142.3966
SO43875,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,6,2039.994,12239.964,0,979.1971
SO43875,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,20.1865,40.373,0,3.2298
SO43875,HL Mountain Frame,38,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,5,722.5949,3612.9745,0,289.038
SO43875,Mountain-100,44,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,Volume Discount 11 to 14,Southeast,12,1971.9942,23190.6518,473.2786,1855.2521
SO43875,HL Mountain Frame,48,Black,Components,1349.6,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,1,809.76,809.76,0,64.7808
SO43875,Mountain-100,38,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,Volume Discount 11 to 14,Southeast,13,1957.4942,24938.4761,508.9485,1995.0781
SO43875,Mountain-100,42,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,2039.994,4079.988,0,326.399
SO43875,Mountain-100,42,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,8,2024.994,16199.952,0,1295.9962
SO43875,HL Mountain Frame,42,Black,Components,1191.1739,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,714.7043,1429.4086,0,114.3527
SO43875,AWC Logo Cap,Na,Multi,Clothing,8.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,5.1865,10.373,0,0.8298
SO43875,Mountain-100,44,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,2024.994,4049.988,0,323.999
SO43875,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,3,28.8404,86.5212,0,6.9217
SO43875,Sport-100 Helmet,Na,Black,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,5,20.1865,100.9325,0,8.0746
SO43875,HL Mountain Frame,46,Silver,Components,1204.3248,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,3,722.5949,2167.7847,0,173.4228
SO43875,Long-Sleeve Logo Jersey,M,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Southeast,2,28.8404,57.6808,0,4.6145
SO43876,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,419.4589,838.9178,0,67.1134
SO43876,Road-450,52,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,1,874.794,874.794,0,69.9835
SO43876,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,3,419.4589,1258.3767,0,100.6701
SO43876,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,874.794,1749.588,0,139.967
SO43876,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,183.9382,367.8764,0,29.4301
SO43876,Road-650,62,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,419.4589,838.9178,0,67.1134
SO43876,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,419.4589,838.9178,0,67.1134
SO43876,LL Road Frame,60,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,2,183.9382,367.8764,0,29.4301
SO43877,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,4,28.8404,115.3616,0,9.2289
SO43877,Sport-100 Helmet,Na,Black,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,20.1865,40.373,0,3.2298
SO43877,Mountain Bike Socks,M,White,Clothing,9.5,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,5,5.7,28.5,0,2.28
SO43877,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,3,2039.994,6119.982,0,489.5986
SO43877,Mountain-100,38,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,2024.994,4049.988,0,323.999
SO43877,Mountain-100,48,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,4,2039.994,8159.976,0,652.7981
SO43877,Mountain-100,48,Black,Bikes,3374.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,2024.994,2024.994,0,161.9995
SO43877,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,28.8404,28.8404,0,2.3072
SO43877,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,1,20.1865,20.1865,0,1.6149
SO43877,Sport-100 Helmet,Na,Red,Accessories,33.6442,2011-01-29,2011-10-02,2011-05-02,No Discount,Northwest,2,20.1865,40.373,0,3.2298
SO43878,Mountain-100,42,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,1,2039.994,2039.994,0,163.1995
SO43878,Mountain-100,38,Silver,Bikes,3399.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Northeast,,2039.994,2039.994,0,163.1995
SO43879,Road-650,44,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,3,419.4589,1258.3767,0,100.6701
SO43879,Road-650,48,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,2,419.4589,838.9178,0,67.1134
SO43879,Road-650,60,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,3,419.4589,1258.3767,0,100.6701
SO43879,Road-650,52,Red,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,2,419.4589,838.9178,0,67.1134
SO43879,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,2,28.8404,57.6808,0,4.6145
SO43879,LL Road Frame,44,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,4,183.9382,735.7528,0,58.8602
SO43879,Long-Sleeve Logo Jersey,M,Multi,Clothing,48.0673,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,4,28.8404,115.3616,0,9.2289
SO43879,Road-650,52,Black,Bikes,699.0982,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,4,419.4589,1677.8356,0,134.2268
SO43879,LL Road Frame,62,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,3,183.9382,551.8146,0,44.1452
SO43879,Road-450,58,Red,Bikes,1457.99,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,2,874.794,1749.588,0,139.967
SO43879,LL Road Frame,48,Red,Components,306.5636,2011-01-29,2011-10-02,2011-05-02,No Discount,Canada,2,183.9382,367.8764,0,29.4301
